Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1060699,-,-,-,25.77,-80.18,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2018,4,4,1,30,0,0,0,0,0,0,0,20.900000000000002,144.68,0,0.12,4.3,2.7,137,83.9,23.8,1014,0.0000,0.0000,N/A
2018,4,4,2,0,0,0,0,0,0,0,0,20.900000000000002,140.83,0,0.12,4.2,2.7,141,83.98,23.8,1014,0.0000,0.0000,N/A
2018,4,4,2,30,0,0,0,0,0,0,0,20.900000000000002,136.1,0,0.12,4,2.7,145,83.98,23.8,1014,0.0000,0.0000,N/A
2018,4,4,3,0,0,0,0,0,0,0,0,20.900000000000002,130.74,0,0.12,3.9000000000000004,2.6,148,83.63,23.8,1013,0.0000,0.0000,N/A
2018,4,4,3,30,0,0,0,0,0,0,0,20.900000000000002,124.96000000000001,0,0.12,3.8000000000000003,2.6,152,83.63,23.8,1013,0.0000,0.0000,N/A
2018,4,4,4,0,0,0,0,0,0,0,0,20.8,118.86,0,0.12,3.7,2.6,156,82.88,23.900000000000002,1013,0.0000,0.0000,N/A
2018,4,4,4,30,0,0,0,0,0,0,0,20.8,112.54,0,0.12,3.5,2.6,159,82.96000000000001,23.900000000000002,1014,0.0000,0.0000,N/A
2018,4,4,5,0,0,0,0,0,0,0,0,20.8,106.07000000000001,0,0.12,3.4000000000000004,2.6,163,82.93,23.900000000000002,1014,0.0000,0.0000,N/A
2018,4,4,5,30,0,0,0,0,0,0,0,20.8,99.48,0,0.12,3.2,2.6,167,82.43,24,1014,0.0000,0.0000,N/A
2018,4,4,6,0,0,0,0,0,0,0,0,20.900000000000002,92.82000000000001,0,0.12,3.1,2.6,171,82.31,24.1,1014,0.0000,0.0000,N/A
2018,4,4,6,30,28,222,44,28,222,44,0,20.900000000000002,85.91,0,0.12,3,2.7,177,80.93,24.400000000000002,1015,0.0000,0.0000,N/A
2018,4,4,7,0,48,504,142,48,504,142,0,20.900000000000002,79.26,0,0.12,2.9000000000000004,2.7,182,78.94,24.8,1015,6.7692,5.1632,N/A
2018,4,4,7,30,63,593,241,62,651,257,0,20.900000000000002,72.54,0,0.12,2.8000000000000003,2.7,189,78.48,24.900000000000002,1015,12.0530,9.3009,N/A
2018,4,4,8,0,98,506,305,71,742,375,0,20.700000000000003,65.81,0,0.12,2.7,2.7,196,76.42,25.1,1016,16.1693,12.5770,N/A
2018,4,4,8,30,91,742,472,78,804,491,0,20.700000000000003,59.11,0,0.12,2.6,2.8000000000000003,202,75.07000000000001,25.400000000000002,1016,26.1553,20.4380,N/A
2018,4,4,9,0,145,632,530,83,849,600,0,20.5,52.480000000000004,0,0.12,2.5,2.8000000000000003,209,73.5,25.6,1016,30.3244,23.7618,N/A
2018,4,4,9,30,237,335,470,90,876,699,3,20.5,45.980000000000004,0,0.12,2.4000000000000004,2.9000000000000004,212,72.64,25.8,1016,27.5209,21.6035,N/A
2018,4,4,10,0,277,314,519,98,892,785,3,20.5,39.67,25,0.12,2.3000000000000003,2.9000000000000004,214,71.64,26,1016,30.9059,24.2895,N/A
2018,4,4,10,30,149,780,798,100,911,858,0,20.5,33.67,17,0.12,2.2,2.9000000000000004,213,71.22,26.1,1016,48.1014,37.8342,N/A
2018,4,4,11,0,101,926,917,101,926,917,0,20.5,28.22,0,0.12,2.2,3,211,70.31,26.3,1016,55.7465,43.8712,N/A
2018,4,4,11,30,190,642,778,102,935,958,0,20.5,23.68,33,0.12,2.2,3,208,69.89,26.400000000000002,1016,47.5602,37.4416,N/A
2018,4,4,12,0,322,204,513,101,942,982,2,20.400000000000002,20.69,67,0.12,2.2,3,204,68.96000000000001,26.6,1015,31.4548,24.7671,N/A
2018,4,4,12,30,271,30,299,103,940,987,3,20.400000000000002,19.95,33,0.12,2.3000000000000003,3,202,68.55,26.700000000000003,1015,18.3456,14.4457,N/A
2018,4,4,13,0,152,4,156,106,932,972,3,20.400000000000002,21.69,0,0.12,2.4000000000000004,3.1,200,68.18,26.8,1014,9.5561,7.5239,N/A
2018,4,4,13,30,167,6,172,104,926,940,4,20.400000000000002,25.42,0,0.12,2.4000000000000004,3.1,200,67.78,26.900000000000002,1014,10.4938,8.2602,N/A
2018,4,4,14,0,297,25,319,102,916,892,3,20.5,30.400000000000002,0,0.12,2.5,3.1,200,67.92,26.900000000000002,1013,19.3318,15.2107,N/A
2018,4,4,14,30,307,51,348,99,900,826,3,20.5,36.11,0,0.12,2.5,3.1,200,67.53,27,1013,20.8812,16.4193,N/A
2018,4,4,15,0,328,94,398,95,879,746,3,20.5,42.25,0,0.12,2.5,3.1,200,67.49,27,1013,23.5512,18.5013,N/A
2018,4,4,15,30,249,300,447,91,850,653,3,20.5,48.65,0,0.12,2.5,3.1,202,67.49,27,1013,25.9478,20.3554,N/A
2018,4,4,16,0,240,116,306,86,812,549,3,20.5,55.21,0,0.12,2.5,3.1,203,67.53,27,1013,17.2995,13.5422,N/A
2018,4,4,16,30,150,235,261,79,759,437,3,20.5,61.870000000000005,0,0.12,2.5,3.1,203,67.93,26.900000000000002,1013,14.2251,11.0978,N/A
2018,4,4,17,0,101,466,271,70,686,321,0,20.6,68.58,0,0.12,2.4000000000000004,3.1,203,68.9,26.8,1013,14.0472,10.8964,N/A
2018,4,4,17,30,63,540,200,58,575,204,0,20.6,75.31,8,0.12,2.4000000000000004,3,202,70.13,26.5,1013,9.7539,7.4917,N/A
2018,4,4,18,0,42,357,92,43,392,97,0,20.900000000000002,82.01,8,0.12,2.4000000000000004,3,200,72.84,26.200000000000003,1013,0.0000,0.0000,N/A
2018,4,4,18,30,18,123,21,18,123,21,0,20.900000000000002,88.52,0,0.12,2.4000000000000004,3,200,72.84,26.200000000000003,1013,0.0000,0.0000,N/A
2018,4,4,19,0,0,0,0,0,0,0,0,21.1,95.54,0,0.12,2.6,2.9000000000000004,203,74.8,25.900000000000002,1014,0.0000,0.0000,N/A
2018,4,4,19,30,0,0,0,0,0,0,0,21.1,102.16,0,0.12,2.7,2.9000000000000004,210,75.69,25.700000000000003,1014,0.0000,0.0000,N/A
2018,4,4,20,0,0,0,0,0,0,0,0,21.400000000000002,108.69,0,0.12,2.8000000000000003,2.9000000000000004,217,77.43,25.6,1014,0.0000,0.0000,N/A
2018,4,4,20,30,0,0,0,0,0,0,0,21.400000000000002,115.09,0,0.12,2.9000000000000004,2.9000000000000004,228,78.43,25.400000000000002,1015,0.0000,0.0000,N/A
2018,4,4,21,0,0,0,0,0,0,0,0,21.6,121.3,0,0.12,3.1,2.8000000000000003,239,80.33,25.200000000000003,1015,0.0000,0.0000,N/A
2018,4,4,21,30,0,0,0,0,0,0,0,21.6,127.26,0,0.12,3.2,2.9000000000000004,250,81.29,25,1015,0.0000,0.0000,N/A
2018,4,4,22,0,0,0,0,0,0,0,0,21.6,132.85,0,0.12,3.4000000000000004,2.9000000000000004,262,82.22,24.8,1015,0.0000,0.0000,N/A
2018,4,4,22,30,0,0,0,0,0,0,0,21.6,137.93,0,0.12,3.5,2.9000000000000004,271,83.21000000000001,24.6,1015,0.0000,0.0000,N/A
2018,4,4,23,0,0,0,0,0,0,0,0,21.3,142.29,0,0.12,3.6,2.9000000000000004,280,83.08,24.400000000000002,1015,0.0000,0.0000,N/A
2018,4,4,23,30,0,0,0,0,0,0,0,21.3,145.65,0,0.12,3.8000000000000003,2.8000000000000003,289,84.08,24.200000000000003,1015,0.0000,0.0000,N/A
2018,4,5,0,0,0,0,0,0,0,0,0,21,147.68,0,0.12,4,2.8000000000000003,297,83.38,24,1015,0.0000,0.0000,N/A
2018,4,5,0,30,0,0,0,0,0,0,0,21,148.15,0,0.12,4.1000000000000005,2.8000000000000003,304,84.3,23.8,1014,0.0000,0.0000,N/A
2018,4,5,1,0,0,0,0,0,0,0,0,20.700000000000003,146.97,0,0.12,4.2,2.8000000000000003,310,83.12,23.700000000000003,1014,0.0000,0.0000,N/A
2018,4,5,1,30,0,0,0,0,0,0,0,20.700000000000003,144.31,0,0.12,4.2,2.8000000000000003,315,84.13,23.5,1014,0.0000,0.0000,N/A
2018,4,5,2,0,0,0,0,0,0,0,0,20.5,140.48,0,0.12,4.2,2.7,320,83.69,23.400000000000002,1014,0.0000,0.0000,N/A
2018,4,5,2,30,0,0,0,0,0,0,0,20.5,135.77,0,0.12,4.3,2.8000000000000003,323,84.19,23.3,1014,0.0000,0.0000,N/A
2018,4,5,3,0,0,0,0,0,0,0,0,20.5,130.44,0,0.12,4.4,2.8000000000000003,327,84.36,23.3,1014,0.0000,0.0000,N/A
2018,4,5,3,30,0,0,0,0,0,0,0,20.5,124.67,0,0.12,4.4,2.9000000000000004,330,84.87,23.200000000000003,1014,0.0000,0.0000,N/A
2018,4,5,4,0,0,0,0,0,0,0,0,20.700000000000003,118.59,0,0.12,4.4,2.9000000000000004,333,86.5,23.1,1014,0.0000,0.0000,N/A
2018,4,5,4,30,0,0,0,0,0,0,0,20.700000000000003,112.29,0,0.12,4.4,3,337,87.02,23,1014,0.0000,0.0000,N/A
2018,4,5,5,0,0,0,0,0,0,0,0,21,105.82000000000001,0,0.12,4.3,3.1,341,89.26,22.900000000000002,1014,0.0000,0.0000,N/A
2018,4,5,5,30,0,0,0,0,0,0,0,21.1,99.24000000000001,0,0.12,4.3,3.1,348,88.81,23,1015,0.0000,0.0000,N/A
2018,4,5,6,0,4,15,3,4,15,3,0,21.400000000000002,92.58,0,0.12,4.2,3.2,355,90.82000000000001,23,1015,0.0000,0.0000,N/A
2018,4,5,6,30,31,171,44,31,171,44,0,21.400000000000002,85.69,0,0.12,4.2,3.2,186,89.19,23.3,1015,0.0000,0.0000,N/A
2018,4,5,7,0,59,352,126,59,389,133,0,21.8,79.04,0,0.12,4.3,3.2,16,89.56,23.6,1015,6.0085,4.5844,N/A
2018,4,5,7,30,84,501,236,79,539,243,0,21.8,72.31,0,0.12,4.3,3.3000000000000003,26,88.05,23.900000000000002,1016,11.8283,9.1306,N/A
2018,4,5,8,0,93,640,358,93,640,358,0,21.8,65.58,0,0.12,4.4,3.3000000000000003,35,86.42,24.200000000000003,1016,19.0124,14.7914,N/A
2018,4,5,8,30,105,708,471,105,708,471,0,21.8,58.88,0,0.12,4.5,3.4000000000000004,39,84.89,24.5,1016,26.1334,20.4234,N/A
2018,4,5,9,0,115,757,579,115,757,579,0,21.5,52.24,0,0.12,4.7,3.4000000000000004,43,82.11,24.8,1016,33.1605,25.9862,N/A
2018,4,5,9,30,140,734,652,124,792,677,0,21.5,45.72,0,0.12,4.9,3.5,44,81.14,25,1016,38.2081,29.9945,N/A
2018,4,5,10,0,191,643,688,132,815,762,0,21.3,39.39,0,0.12,5,3.5,45,78.62,25.3,1017,40.9960,32.2209,N/A
2018,4,5,10,30,238,470,630,139,831,833,0,21.3,33.38,0,0.12,5.1000000000000005,3.6,46,78.08,25.400000000000002,1016,37.9941,29.8853,N/A
2018,4,5,11,0,386,162,529,149,837,889,2,21.1,27.89,17,0.12,5.2,3.6,47,76.47,25.5,1016,32.1735,25.3205,N/A
2018,4,5,11,30,359,322,655,155,842,928,2,21.1,23.32,33,0.12,5.2,3.6,48,76.02,25.6,1016,40.0566,31.5351,N/A
2018,4,5,12,0,222,237,444,163,837,948,4,20.900000000000002,20.3,8,0.12,5.2,3.7,49,75.17,25.6,1016,27.2337,21.4440,N/A
2018,4,5,12,30,227,13,239,158,846,955,4,20.900000000000002,19.57,0,0.12,5.1000000000000005,3.7,51,75.09,25.6,1015,14.6691,11.5509,N/A
2018,4,5,13,0,372,57,425,147,858,946,3,20.700000000000003,21.37,0,0.12,5.1000000000000005,3.7,52,74.3,25.6,1015,26.0423,20.5047,N/A
2018,4,5,13,30,384,54,433,149,845,914,3,20.700000000000003,25.16,0,0.12,5.1000000000000005,3.7,54,74.3,25.6,1015,26.4256,20.8013,N/A
2018,4,5,14,0,378,232,579,152,822,863,3,20.5,30.19,0,0.12,5.1000000000000005,3.7,55,73.67,25.6,1014,35.0993,27.6175,N/A
2018,4,5,14,30,285,500,690,149,800,797,0,20.5,35.94,0,0.12,5,3.7,56,74.10000000000001,25.5,1014,41.4162,32.5671,N/A
2018,4,5,15,0,216,589,653,148,767,717,0,20.5,42.11,0,0.12,5,3.7,56,73.77,25.5,1014,38.6546,30.3669,N/A
2018,4,5,15,30,220,78,272,141,729,624,3,20.5,48.53,0,0.12,4.9,3.7,55,74.2,25.400000000000002,1014,15.7958,12.3918,N/A
2018,4,5,16,0,88,1,89,134,677,521,4,20.400000000000002,55.1,0,0.12,4.800000000000001,3.7,54,74.44,25.3,1014,5.0341,3.9409,N/A
2018,4,5,16,30,46,0,46,121,616,412,4,20.400000000000002,61.77,0,0.12,4.800000000000001,3.7,52,74.89,25.200000000000003,1014,2.5087,1.9573,N/A
2018,4,5,17,0,24,0,24,102,536,299,4,20.5,68.48,0,0.12,4.800000000000001,3.8000000000000003,50,76.01,25,1014,1.2451,0.9659,N/A
2018,4,5,17,30,23,19,28,82,415,188,4,20.5,75.21000000000001,67,0.12,4.7,3.8000000000000003,48,76.92,24.8,1014,1.3667,1.0499,N/A
2018,4,5,18,0,26,32,31,53,244,87,8,20.6,81.91,100,0.12,4.7,3.8000000000000003,46,78.37,24.6,1015,0.0000,0.0000,N/A
2018,4,5,18,30,4,6,4,16,58,18,3,20.6,88.42,67,0.12,4.7,3.8000000000000003,46,78.37,24.6,1015,0.0000,0.0000,N/A
2018,4,5,19,0,0,0,0,0,0,0,7,20.700000000000003,95.43,0,0.12,4.800000000000001,3.7,43,79.64,24.400000000000002,1015,0.0000,0.0000,N/A
2018,4,5,19,30,0,0,0,0,0,0,7,20.700000000000003,102.05,0,0.12,4.800000000000001,3.7,42,80.11,24.3,1015,0.0000,0.0000,N/A
2018,4,5,20,0,0,0,0,0,0,0,8,20.700000000000003,108.57000000000001,0,0.12,4.9,3.7,42,80.27,24.3,1015,0.0000,0.0000,N/A
2018,4,5,20,30,0,0,0,0,0,0,7,20.700000000000003,114.95,0,0.12,5,3.7,42,80.75,24.200000000000003,1015,0.0000,0.0000,N/A
2018,4,5,21,0,0,0,0,0,0,0,7,20.700000000000003,121.14,0,0.12,5,3.7,41,80.8,24.200000000000003,1016,0.0000,0.0000,N/A
2018,4,5,21,30,0,0,0,0,0,0,7,20.700000000000003,127.07000000000001,0,0.12,5,3.7,42,81.29,24.1,1016,0.0000,0.0000,N/A
2018,4,5,22,0,0,0,0,0,0,0,0,20.700000000000003,132.64000000000001,0,0.12,5,3.7,42,81.14,24.1,1016,0.0000,0.0000,N/A
2018,4,5,22,30,0,0,0,0,0,0,4,20.700000000000003,137.69,0,0.12,5,3.6,44,81.62,24,1016,0.0000,0.0000,N/A
2018,4,5,23,0,0,0,0,0,0,0,0,20.6,142.01,0,0.12,5,3.6,45,81.38,24,1015,0.0000,0.0000,N/A
2018,4,5,23,30,0,0,0,0,0,0,0,20.6,145.32,0,0.12,5,3.6,46,81.86,23.900000000000002,1015,0.0000,0.0000,N/A
2018,4,6,0,0,0,0,0,0,0,0,0,20.6,147.32,0,0.12,5,3.6,48,82.26,23.8,1015,0.0000,0.0000,N/A
2018,4,6,0,30,0,0,0,0,0,0,0,20.6,147.77,0,0.12,4.9,3.5,50,82.26,23.8,1015,0.0000,0.0000,N/A
2018,4,6,1,0,0,0,0,0,0,0,0,20.6,146.58,0,0.12,4.9,3.5,53,82.73,23.700000000000003,1015,0.0000,0.0000,N/A
2018,4,6,1,30,0,0,0,0,0,0,3,20.6,143.94,0,0.12,4.800000000000001,3.4000000000000004,56,83.23,23.6,1015,0.0000,0.0000,N/A
2018,4,6,2,0,0,0,0,0,0,0,3,20.6,140.12,0,0.12,4.7,3.4000000000000004,60,83.58,23.5,1014,0.0000,0.0000,N/A
2018,4,6,2,30,0,0,0,0,0,0,0,20.6,135.44,0,0.12,4.6000000000000005,3.3000000000000003,64,84.08,23.400000000000002,1014,0.0000,0.0000,N/A
2018,4,6,3,0,0,0,0,0,0,0,0,20.6,130.13,0,0.12,4.6000000000000005,3.3000000000000003,68,84.10000000000001,23.400000000000002,1014,0.0000,0.0000,N/A
2018,4,6,3,30,0,0,0,0,0,0,0,20.6,124.38000000000001,0,0.12,4.5,3.2,71,84.61,23.3,1014,0.0000,0.0000,N/A
2018,4,6,4,0,0,0,0,0,0,0,0,20.6,118.32000000000001,0,0.12,4.4,3.1,74,84.58,23.3,1014,0.0000,0.0000,N/A
2018,4,6,4,30,0,0,0,0,0,0,0,20.6,112.03,0,0.12,4.3,3.1,77,84.58,23.3,1014,0.0000,0.0000,N/A
2018,4,6,5,0,0,0,0,0,0,0,0,20.6,105.58,0,0.12,4.2,3,80,84.59,23.3,1015,0.0000,0.0000,N/A
2018,4,6,5,30,0,0,0,0,0,0,7,20.6,99.01,0,0.12,4.2,3,83,84.09,23.400000000000002,1015,0.0000,0.0000,N/A
2018,4,6,6,0,4,10,4,4,10,4,0,20.700000000000003,92.35000000000001,0,0.12,4.2,2.9000000000000004,86,83.69,23.6,1015,0.0000,0.0000,N/A
2018,4,6,6,30,35,152,47,35,152,47,0,20.700000000000003,85.47,0,0.12,4.4,2.9000000000000004,87,82.2,23.900000000000002,1015,0.0000,0.0000,N/A
2018,4,6,7,0,65,374,138,65,374,138,0,20.8,78.82000000000001,0,0.12,4.6000000000000005,2.8000000000000003,89,81.02,24.3,1016,6.5840,5.0252,N/A
2018,4,6,7,30,86,529,249,86,529,249,0,20.8,72.09,0,0.12,4.6000000000000005,2.8000000000000003,89,80.06,24.5,1016,12.5055,9.6565,N/A
2018,4,6,8,0,107,588,352,102,634,366,0,20.8,65.35,0,0.12,4.6000000000000005,2.8000000000000003,89,78.71000000000001,24.700000000000003,1016,18.7262,14.5717,N/A
2018,4,6,8,30,138,553,426,113,708,481,0,20.8,58.65,0,0.12,4.4,2.8000000000000003,89,77.78,24.900000000000002,1016,23.6667,18.4978,N/A
2018,4,6,9,0,213,402,460,120,764,590,2,20.700000000000003,52,0,0.12,4.3,2.8000000000000003,89,76.93,25,1016,26.3708,20.6671,N/A
2018,4,6,9,30,210,546,593,123,809,690,0,20.700000000000003,45.47,0,0.12,4.2,2.8000000000000003,89,76.10000000000001,25.200000000000003,1017,34.7768,27.3023,N/A
2018,4,6,10,0,164,741,739,121,849,780,0,20.6,39.13,0,0.12,4.1000000000000005,2.8000000000000003,89,74.67,25.400000000000002,1017,44.0609,34.6311,N/A
2018,4,6,10,30,233,481,636,125,871,855,0,20.6,33.09,0,0.12,3.9000000000000004,2.8000000000000003,88,74.23,25.5,1017,38.3752,30.1860,N/A
2018,4,6,11,0,340,36,372,127,887,913,3,20.400000000000002,27.57,67,0.12,3.7,2.8000000000000003,88,72.78,25.6,1016,22.6345,17.8138,N/A
2018,4,6,11,30,377,244,602,128,897,954,2,20.400000000000002,22.96,100,0.12,3.6,2.9000000000000004,87,72.35000000000001,25.700000000000003,1016,36.8294,28.9952,N/A
2018,4,6,12,0,422,285,690,127,904,977,2,20.1,19.92,33,0.12,3.4000000000000004,2.9000000000000004,87,70.65,25.8,1016,42.3370,33.3371,N/A
2018,4,6,12,30,363,397,738,129,903,982,2,20.1,19.2,0,0.12,3.4000000000000004,2.9000000000000004,87,70.65,25.8,1016,45.3104,35.6797,N/A
2018,4,6,13,0,275,592,827,130,898,968,0,19.900000000000002,21.05,0,0.12,3.3000000000000003,2.9000000000000004,87,69.79,25.8,1015,50.6908,39.9125,N/A
2018,4,6,13,30,184,772,884,128,891,936,0,19.900000000000002,24.900000000000002,0,0.12,3.3000000000000003,2.9000000000000004,88,69.79,25.8,1015,53.9661,42.4810,N/A
2018,4,6,14,0,125,880,887,125,880,887,0,19.8,29.990000000000002,0,0.12,3.3000000000000003,2.9000000000000004,88,69.39,25.8,1015,53.7866,42.3221,N/A
2018,4,6,14,30,122,863,822,122,863,822,0,19.8,35.78,0,0.12,3.4000000000000004,2.9000000000000004,90,69.73,25.700000000000003,1014,49.3547,38.8102,N/A
2018,4,6,15,0,118,839,742,118,839,742,0,19.700000000000003,41.97,0,0.12,3.4000000000000004,2.9000000000000004,91,69.66,25.700000000000003,1014,43.9388,34.5189,N/A
2018,4,6,15,30,112,809,649,112,809,649,0,19.700000000000003,48.410000000000004,0,0.12,3.5,2.9000000000000004,93,70.08,25.6,1014,37.7047,29.5803,N/A
2018,4,6,16,0,104,770,546,104,770,546,0,19.8,54.99,0,0.12,3.5,2.9000000000000004,94,70.93,25.5,1014,30.8994,24.1904,N/A
2018,4,6,16,30,94,716,434,94,716,434,0,19.8,61.67,0,0.12,3.6,2.8000000000000003,97,71.77,25.3,1014,23.6843,18.4798,N/A
2018,4,6,17,0,83,641,319,83,641,319,0,20,68.39,0,0.12,3.6,2.8000000000000003,100,72.97,25.200000000000003,1013,16.5621,12.8499,N/A
2018,4,6,17,30,68,526,203,68,526,203,0,20,75.12,0,0.12,3.6,2.7,103,74.28,24.900000000000002,1013,9.9164,7.6191,N/A
2018,4,6,18,0,47,279,87,48,344,97,0,20.200000000000003,81.82000000000001,33,0.12,3.6,2.7,107,76.3,24.700000000000003,1013,0.0000,0.0000,N/A
2018,4,6,18,30,11,31,12,18,96,21,0,20.200000000000003,88.33,33,0.12,3.6,2.7,107,76.3,24.700000000000003,1013,0.0000,0.0000,N/A
2018,4,6,19,0,0,0,0,0,0,0,0,20.400000000000002,95.33,0,0.12,3.6,2.6,112,78.49,24.400000000000002,1013,0.0000,0.0000,N/A
2018,4,6,19,30,0,0,0,0,0,0,0,20.400000000000002,101.93,0,0.12,3.6,2.5,113,79.04,24.3,1014,0.0000,0.0000,N/A
2018,4,6,20,0,0,0,0,0,0,0,0,20.5,108.44,0,0.12,3.5,2.5,114,79.88,24.200000000000003,1014,0.0000,0.0000,N/A
2018,4,6,20,30,0,0,0,0,0,0,0,20.5,114.81,0,0.12,3.4000000000000004,2.5,115,79.88,24.200000000000003,1014,0.0000,0.0000,N/A
2018,4,6,21,0,0,0,0,0,0,0,0,20.5,120.98,0,0.12,3.3000000000000003,2.4000000000000004,116,79.82000000000001,24.200000000000003,1014,0.0000,0.0000,N/A
2018,4,6,21,30,0,0,0,0,0,0,0,20.5,126.89,0,0.12,3.2,2.4000000000000004,118,80.3,24.1,1014,0.0000,0.0000,N/A
2018,4,6,22,0,0,0,0,0,0,0,0,20.5,132.42000000000002,0,0.12,3.1,2.4000000000000004,119,80.19,24.1,1014,0.0000,0.0000,N/A
2018,4,6,22,30,0,0,0,0,0,0,0,20.5,137.44,0,0.12,3.2,2.4000000000000004,122,80.67,24,1014,0.0000,0.0000,N/A
2018,4,6,23,0,0,0,0,0,0,0,0,20.5,141.72,0,0.12,3.2,2.4000000000000004,125,81.26,23.900000000000002,1014,0.0000,0.0000,N/A
2018,4,6,23,30,0,0,0,0,0,0,0,20.5,144.99,0,0.12,3.3000000000000003,2.4000000000000004,127,81.26,23.900000000000002,1014,0.0000,0.0000,N/A
2018,4,7,0,0,0,0,0,0,0,0,0,20.5,146.96,0,0.12,3.4000000000000004,2.4000000000000004,130,81.88,23.8,1013,0.0000,0.0000,N/A
2018,4,7,0,30,0,0,0,0,0,0,3,20.5,147.39000000000001,0,0.12,3.4000000000000004,2.4000000000000004,133,81.88,23.8,1013,0.0000,0.0000,N/A
2018,4,7,1,0,0,0,0,0,0,0,3,20.5,146.20000000000002,0,0.12,3.5,2.4000000000000004,136,82.51,23.700000000000003,1013,0.0000,0.0000,N/A
2018,4,7,1,30,0,0,0,0,0,0,0,20.5,143.57,0,0.12,3.5,2.4000000000000004,140,82.51,23.700000000000003,1013,0.0000,0.0000,N/A
2018,4,7,2,0,0,0,0,0,0,0,8,20.5,139.78,0,0.12,3.6,2.4000000000000004,144,82.48,23.700000000000003,1012,0.0000,0.0000,N/A
2018,4,7,2,30,0,0,0,0,0,0,0,20.5,135.11,0,0.12,3.7,2.5,147,82.48,23.700000000000003,1012,0.0000,0.0000,N/A
2018,4,7,3,0,0,0,0,0,0,0,0,20.6,129.83,0,0.12,3.7,2.5,150,82.64,23.700000000000003,1012,0.0000,0.0000,N/A
2018,4,7,3,30,0,0,0,0,0,0,0,20.6,124.10000000000001,0,0.12,3.8000000000000003,2.5,152,82.64,23.700000000000003,1012,0.0000,0.0000,N/A
2018,4,7,4,0,0,0,0,0,0,0,0,20.6,118.05,0,0.12,3.9000000000000004,2.6,155,82.87,23.700000000000003,1012,0.0000,0.0000,N/A
2018,4,7,4,30,0,0,0,0,0,0,0,20.6,111.77,0,0.12,4,2.6,157,82.38,23.8,1012,0.0000,0.0000,N/A
2018,4,7,5,0,0,0,0,0,0,0,0,20.700000000000003,105.33,0,0.12,4.1000000000000005,2.7,160,82.8,23.8,1012,0.0000,0.0000,N/A
2018,4,7,5,30,0,0,0,0,0,0,0,20.700000000000003,98.77,0,0.12,4.2,2.7,163,81.81,24,1012,0.0000,0.0000,N/A
2018,4,7,6,0,6,26,5,6,26,5,0,20.900000000000002,92.12,0,0.12,4.3,2.8000000000000003,166,82.14,24.1,1013,0.0000,0.0000,N/A
2018,4,7,6,30,32,202,49,33,221,51,0,20.900000000000002,85.25,8,0.12,4.6000000000000005,2.8000000000000003,169,79.72,24.6,1013,0.0000,0.0000,N/A
2018,4,7,7,0,57,448,146,57,448,146,0,21,78.60000000000001,0,0.12,4.9,2.9000000000000004,172,78.5,25,1013,6.9701,5.3218,N/A
2018,4,7,7,30,74,591,258,74,591,258,0,21,71.87,0,0.12,5.1000000000000005,2.9000000000000004,175,77.11,25.3,1013,12.9840,10.0293,N/A
2018,4,7,8,0,87,683,374,87,683,374,0,21,65.13,0,0.12,5.300000000000001,3,178,76.29,25.5,1013,19.9294,15.5108,N/A
2018,4,7,8,30,97,747,488,97,747,488,0,21,58.42,0,0.12,5.5,3,182,75.4,25.700000000000003,1013,27.1453,21.2191,N/A
2018,4,7,9,0,106,790,595,106,790,595,0,21.1,51.77,0,0.12,5.7,3,186,74.22,26,1013,34.1414,26.7590,N/A
2018,4,7,9,30,113,824,693,113,824,693,0,21.1,45.22,0,0.12,5.9,3.1,188,73.35000000000001,26.200000000000003,1013,40.6715,31.9319,N/A
2018,4,7,10,0,120,848,780,120,848,780,0,21,38.86,0,0.12,6,3.1,191,72.31,26.400000000000002,1012,46.5336,36.5761,N/A
2018,4,7,10,30,123,866,851,123,866,851,0,21,32.8,0,0.12,6.2,3.2,194,71.47,26.6,1012,51.3734,40.4117,N/A
